Date,Open,High,Low,Close,Adj Close,Volume
2007-07-06,65.014961,65.370781,64.417191,65.214218,40.338295,3427109
2007-07-09,65.114594,66.993309,64.787239,66.053947,40.857716,6942535
2007-07-10,65.470406,65.570038,64.146767,64.146767,39.678020,4192108
2007-07-11,63.961742,64.972267,63.762486,64.687607,40.012558,3095970
2007-07-12,64.687607,65.740829,64.687607,65.655434,40.611210,2904088
2007-07-13,65.669662,66.210510,65.470406,65.940086,40.787270,2813521
2007-07-16,65.940086,66.281670,65.456177,65.726601,40.655220,3290873
2007-07-17,66.822517,68.260017,66.580559,66.765587,41.297890,4991464
2007-07-18,66.068184,67.135635,65.726601,67.121399,41.517986,5034745
2007-07-19,67.263725,68.018059,66.893677,67.847267,41.966961,4556269
2007-07-20,68.003830,68.103455,66.623260,67.206795,41.570808,4613251
2007-07-23,67.292191,68.103455,66.737122,66.993309,41.438759,3159696
2007-07-24,66.409767,67.021774,65.328079,65.626968,40.593586,3674075
2007-07-25,65.868927,66.139343,63.847881,65.000732,40.206238,4504838
2007-07-26,63.790951,64.346024,60.716686,61.841072,38.251842,7829155
2007-07-27,61.485252,62.552704,60.133148,60.417801,37.371460,4860990
2007-07-30,61.200600,62.453075,60.488964,62.282284,38.524742,5522214
2007-07-31,63.050850,63.378201,61.869537,61.883770,38.278248,5288105
2007-08-01,61.570648,63.022385,60.673988,62.851593,38.876892,5764473
2007-08-02,63.933277,63.933277,62.424610,63.435135,39.237839,4880382
2007-08-03,63.307037,63.321270,60.987110,61.044041,37.758835,3840242
2007-08-06,61.342926,61.570648,60.061981,61.257530,37.890884,4878625
2007-08-07,60.702454,61.784142,60.133148,61.285995,37.908493,4071540
2007-08-08,61.841072,62.225353,60.602825,61.670277,38.146191,4064022
2007-08-09,61.157902,61.157902,59.606537,59.990822,37.107353,4891553
2007-08-10,59.663467,60.147381,55.777943,59.691933,36.922482,5985724
2007-08-13,59.905422,60.417801,58.980297,59.222256,36.631969,3406944
2007-08-14,59.208023,59.620770,58.282894,58.325596,36.077324,3270568
2007-08-15,58.425224,58.795273,57.001953,57.172745,35.364235,3772229
2007-08-16,56.646137,57.286606,55.350960,56.717300,35.082523,8475554
2007-08-17,58.681412,59.948120,57.243908,58.567551,36.226990,5644608
2007-08-20,58.894901,59.919655,57.955544,59.492676,36.799225,3312935
2007-08-21,59.421513,59.834259,58.823738,59.264954,36.658375,3481490
2007-08-22,59.905422,61.599113,59.777328,61.157902,37.829254,3630865
2007-08-23,61.841072,61.883770,60.745152,61.257530,37.890884,3262066
2007-08-24,61.200600,61.926468,60.958645,61.812607,38.234226,2840923
2007-08-27,61.812607,62.381912,61.143669,61.456787,38.014130,2233378
2007-08-28,60.930180,61.271763,59.307652,59.350349,36.711193,3008073
2007-08-29,59.791561,60.631290,59.307652,60.432034,37.380276,2340456
2007-08-30,59.706165,61.015575,59.393047,60.488964,37.415482,2147309
2007-08-31,61.044041,61.798370,60.488964,60.673988,37.529926,2814224
2007-09-04,60.303940,61.570648,59.279186,61.342926,37.943699,3926030
2007-09-05,60.602825,60.688221,59.734631,60.346638,37.327450,3775672
2007-09-06,59.763096,60.972878,59.763096,60.759384,37.582752,3810803
2007-09-07,59.777328,60.061981,58.638714,59.051460,36.526321,3666768
2007-09-10,59.236488,59.563839,57.927078,58.282894,36.050930,2755556
2007-09-11,58.425224,59.464211,58.382526,59.321884,36.693584,2942942
2007-09-12,59.393047,60.104679,58.638714,59.635002,36.887272,2865655
2007-09-13,60.190079,60.560127,59.435745,59.777328,36.975296,2770592
2007-09-14,59.421513,60.204311,59.222256,59.748863,36.957703,2654100
2007-09-17,59.777328,60.602825,59.748863,60.019283,37.124962,2909568
2007-09-18,60.375103,62.154190,60.204311,62.111492,38.419086,3873124
2007-09-19,62.253819,63.534763,62.182655,62.737732,38.806450,4642198
2007-09-20,62.623871,62.837360,61.727207,61.983398,38.339874,2970976
2007-09-21,62.666569,62.794662,61.969166,62.111492,38.419086,3386779
2007-09-24,62.068794,62.979687,61.798370,62.623871,38.736038,3815088
2007-09-25,62.054562,62.766197,61.684509,62.652332,38.753632,3598966
2007-09-26,62.581169,62.979687,62.139957,62.524239,39.046963,3757053
2007-09-27,62.538471,63.022385,61.769909,62.595406,39.091396,3370057
2007-09-28,62.381912,62.481541,60.688221,61.285995,38.273663,4347665
2007-10-01,61.328693,62.737732,61.200600,62.723499,39.171406,4083906
2007-10-02,62.467308,63.420898,62.097260,63.065083,39.384716,4472308
2007-10-03,62.936989,62.993919,62.424610,62.766197,39.198063,3624401
2007-10-04,62.638103,63.264339,62.367680,63.122013,39.420265,3200588
2007-10-05,63.662857,64.018677,63.463596,63.577461,39.704716,3519783
2007-10-08,63.307037,63.605927,62.709267,63.193176,39.464722,2483155
2007-10-09,63.321270,64.047142,61.058273,64.047142,39.998020,3828368
2007-10-10,63.819416,64.360260,63.449364,63.762486,39.820248,2712978
2007-10-11,64.004440,64.644913,63.620159,63.748253,39.811359,4345838
2007-10-12,64.104073,67.334892,63.520531,66.182045,41.331295,10747436
2007-10-15,65.555801,67.505684,64.872635,65.185753,40.709103,6452255
2007-10-16,64.858398,65.043427,63.890579,64.161003,40.069141,4027416
2007-10-17,64.616447,64.773003,62.880058,63.719788,39.793583,4641917
2007-10-18,63.420898,63.819416,62.623871,63.648624,39.749138,3378699
2007-10-19,63.420898,63.862114,62.268051,62.310749,38.913635,4791502
2007-10-22,61.271763,61.983398,60.773617,61.841072,38.620327,3644636
2007-10-23,62.467308,63.093548,61.812607,62.808895,39.224720,2990087
2007-10-24,62.823128,63.278572,61.855305,62.595406,39.091396,3869119
2007-10-25,62.424610,62.623871,61.300228,62.139957,38.806969,4354199
2007-10-26,61.912235,63.975975,61.826839,63.378201,39.580257,3540228
2007-10-29,63.477833,64.388725,63.477833,64.317558,40.166901,4107514
2007-10-30,64.161003,64.317558,63.164711,63.335503,39.553593,4304736
2007-10-31,64.317558,64.317558,63.435135,64.104073,40.033577,5075426
2007-11-01,63.307037,63.691322,62.495773,62.823128,39.233612,3788600
2007-11-02,62.936989,63.207409,61.826839,62.581169,39.082504,3803566
2007-11-05,62.367680,62.623871,61.556416,62.211121,38.851398,3155340
2007-11-06,62.168423,63.833649,62.168423,63.748253,39.811359,4009430
2007-11-07,62.623871,63.093548,61.954933,62.196888,38.842522,4781736
2007-11-08,62.068794,62.623871,60.716686,61.570648,38.451427,4860568
2007-11-09,60.588593,60.930180,59.421513,59.506908,37.162598,4064303
2007-11-12,58.994530,59.919655,57.984009,58.154800,36.318207,4754475
2007-11-13,58.852203,59.492676,58.012474,58.724110,36.673748,4461839
2007-11-14,59.606537,59.606537,58.240196,59.008762,36.851513,4826703
2007-11-15,58.894901,59.108395,57.186977,57.528564,35.927113,4606154
2007-11-16,57.685123,58.211735,56.831161,57.229675,35.740444,3975353
2007-11-19,56.333015,57.201210,55.934502,56.304550,35.162708,4605171
2007-11-20,56.432648,57.713589,56.318783,57.599728,35.971554,4812651
2007-11-21,57.571262,57.727821,55.792175,55.891804,34.904942,4395091
2007-11-23,56.133759,57.215443,56.048363,57.144279,35.687126,1343596
2007-11-26,57.300838,58.140568,55.920269,56.005665,34.976051,4356939
2007-11-27,56.418411,57.300838,55.863338,56.745766,35.438259,4177353
2007-11-28,57.599728,59.435745,56.945023,59.307652,37.038170,5353237
2007-11-29,58.482155,59.919655,58.482155,59.393047,37.091496,3639085
2007-11-30,59.862724,60.247009,59.094158,59.691933,37.278156,3601988
2007-12-03,59.122623,59.748863,58.695644,59.122623,36.922619,2786331
2007-12-04,59.122623,59.122623,58.297131,58.425224,36.487087,3345606
2007-12-05,58.781040,59.563839,58.510620,59.478443,37.144829,3104682
2007-12-06,59.065697,60.005054,58.966064,59.976585,37.455921,2841134
2007-12-07,60.090450,61.186367,59.876957,60.830547,37.989243,3069973
2007-12-10,60.303940,61.200600,60.303940,60.958645,38.069225,2944558
2007-12-11,60.417801,61.229065,58.837971,58.994530,36.842621,3802442
2007-12-12,59.748863,60.375103,58.539085,59.421513,37.109268,3948654
2007-12-13,64.061371,64.758774,62.225353,63.178944,39.455822,11433602
2007-12-14,62.609634,62.623871,60.859013,61.357159,38.318111,4586411
2007-12-17,61.513718,61.513718,58.581783,58.852203,36.753735,4677258
2007-12-18,59.820026,59.820026,58.453690,59.193790,36.967052,4922328
2007-12-19,58.724110,59.279186,57.784752,58.354061,36.442646,3994464
2007-12-20,58.567551,59.079926,57.784752,58.368294,36.451534,3874459
2007-12-21,59.151093,59.193790,58.225964,58.709877,36.664848,6104043
2007-12-24,58.837971,59.151093,58.354061,58.524853,36.549286,1906596
2007-12-26,58.354061,58.368294,57.713589,58.240196,36.371532,2991281
2007-12-27,57.656658,58.069405,57.315071,57.315071,36.164963,2669417
2007-12-28,57.827450,58.211735,56.646137,57.058884,36.003326,2704266
2007-12-31,56.930790,57.030418,55.920269,56.105293,35.401630,3553227
2008-01-02,55.820641,56.233387,54.582394,55.151703,34.799919,4134634
2008-01-03,55.151703,55.664082,54.568161,54.838585,34.602364,4154729
2008-01-04,54.240810,54.440067,52.632515,52.646748,33.219330,6804894
2008-01-07,52.077438,53.386848,52.077438,52.917168,33.389969,5105287
2008-01-08,53.728432,54.255043,52.305164,52.490189,33.120548,7044413
2008-01-09,53.329918,53.329918,51.081150,52.048977,32.842152,9261210
2008-01-10,51.621994,52.888702,51.237713,52.518654,33.138512,6128564
2008-01-11,51.835484,52.276699,51.251945,51.579296,32.545795,4670302
2008-01-14,52.048977,52.831772,51.621994,52.789074,33.309139,4124376
2008-01-15,52.063206,52.461723,51.209248,51.266174,32.348209,3870875
2008-01-16,51.180779,51.963577,50.326817,50.995754,32.177578,5164306
2008-01-17,51.038452,51.835484,49.202435,49.302063,31.108881,8680575
2008-01-18,49.515556,50.483379,48.875084,49.729046,31.378315,6575914
2008-01-22,47.010601,50.212955,46.982136,49.729046,31.378315,8175681
2008-01-23,49.131271,52.134373,48.063820,51.750088,32.653553,9450071
2008-01-24,52.148605,52.518654,50.469147,51.251945,32.339230,6936212
2008-01-25,51.465435,52.290932,51.066917,51.678925,32.608635,4005776
2008-01-28,52.632515,53.529175,51.664692,53.500710,33.758179,4620066
2008-01-29,54.753185,56.930790,53.714199,53.998856,34.072491,8226058
2008-01-30,54.525463,55.607147,53.472244,53.771130,33.928806,5888624
2008-01-31,53.016796,55.749477,52.660980,54.995144,34.701160,5587556
2008-02-01,55.222866,56.987720,55.052074,56.774231,35.823730,5973780
2008-02-04,56.930790,56.930790,55.834873,55.863338,35.248947,3262488
2008-02-05,55.493286,55.493286,54.183880,54.340439,34.288033,4534559
2008-02-06,54.639324,55.450588,53.842297,54.155415,34.171284,5634139
2008-02-07,54.155415,54.582394,53.244522,53.970390,34.054535,4724473
2008-02-08,54.155415,55.180168,53.813828,54.795883,34.575409,3798507
2008-02-11,55.137470,55.137470,53.401081,54.126949,34.153305,5956917
2008-02-12,54.183880,55.592915,54.183880,55.094772,34.764004,5638987
2008-02-13,55.649845,55.706779,54.468533,55.365192,34.934631,4531186
2008-02-14,55.792175,55.792175,54.710487,54.867050,34.620308,3460764
2008-02-15,54.795883,55.109005,54.126949,54.966679,34.683178,3213165
2008-02-19,55.706779,56.333015,55.151703,55.763710,35.186100,4611073
2008-02-20,54.311974,55.863338,54.311974,55.450588,34.988522,4142433
2008-02-21,55.237099,55.521751,54.411602,54.625092,34.467632,4165830
2008-02-22,54.582394,55.237099,53.984623,55.151703,34.799919,3734921
2008-02-25,55.777943,55.777943,54.625092,55.507519,35.024433,5628518
2008-02-26,55.436356,55.564449,54.980911,55.507519,35.024433,6715663
2008-02-27,55.407890,55.806408,54.938213,55.749477,35.177105,6132499
2008-02-28,55.777943,55.777943,54.368904,55.080540,34.755020,4053834
2008-02-29,54.867050,54.867050,53.372616,53.643036,33.847973,4733748
2008-03-03,53.628803,53.998856,53.344151,53.998856,34.072491,4428746
2008-03-04,53.884995,54.112717,52.888702,53.628803,33.838989,6241192
2008-03-05,54.155415,54.852818,53.230289,53.671501,33.865932,5141611
2008-03-06,53.799599,53.799599,52.660980,52.717911,33.264236,3760004
2008-03-07,52.547119,53.002563,51.266174,51.493900,32.491898,5786605
2008-03-10,51.493900,51.536598,50.127560,50.156025,31.647730,6301897
2008-03-11,51.493900,52.789074,50.526077,52.789074,33.309139,5812391
2008-03-12,53.130661,54.084251,52.660980,53.045265,33.470806,3603814
2008-03-13,52.660980,53.828060,51.892414,53.272987,33.614479,4244944
2008-03-14,54.084251,54.155415,51.465435,52.660980,33.228321,5731099
2008-03-17,51.308872,52.902939,51.237713,51.835484,32.707436,5421601
2008-03-18,53.244522,54.126949,52.575584,54.126949,34.153305,5132548
2008-03-19,54.084251,54.454300,51.807018,51.821251,32.698467,6272388
2008-03-20,51.878181,52.675213,51.251945,51.920879,32.761311,6056336
2008-03-24,52.461723,54.838585,51.863949,53.600338,33.821033,5143087
2008-03-25,53.799599,54.653557,53.386848,53.884995,34.000652,5571396
2008-03-26,53.586105,54.568161,53.514942,53.813828,33.955742,3982379
2008-03-27,53.756897,53.842297,52.490189,52.490189,33.492588,4103930
2008-03-28,52.974098,52.974098,52.020508,52.177071,33.292789,3913875
2008-03-31,52.191303,52.846004,52.020508,52.447491,33.465336,3755156
2008-04-01,52.902939,53.728432,52.276699,53.685734,34.255436,5146459
2008-04-02,54.084251,54.867050,53.543407,54.183880,34.573299,4020109
2008-04-03,53.856525,55.251331,53.742664,54.696255,34.900211,4437669
2008-04-04,54.682022,55.749477,54.553928,55.294029,35.281651,3822325
2008-04-07,55.635612,56.219154,54.909748,55.222866,35.236229,5045284
2008-04-08,55.009377,55.721012,54.724724,55.507519,35.417866,3600020
2008-04-09,55.493286,55.649845,54.738956,55.109005,35.163597,3557021
2008-04-10,55.279797,55.763710,54.653557,54.938213,35.054611,4129224
2008-04-11,54.511230,55.265564,54.183880,54.810120,34.972885,4990762
2008-04-14,54.553928,54.781654,53.785362,54.013088,34.464317,3448538
2008-04-15,54.482765,54.952446,53.571873,54.070019,34.500629,3261645
2008-04-16,54.610859,56.219154,54.568161,56.105293,35.799290,4510459
2008-04-17,55.735245,56.432648,55.322495,56.119526,35.808357,4137304
2008-04-18,56.589207,57.300838,56.461109,56.902325,36.307858,4458536
2008-04-21,56.916557,56.930790,56.233387,56.888092,36.298786,2864461
2008-04-22,56.745766,56.759998,55.251331,55.934502,35.690319,3325512
2008-04-23,55.991432,56.589207,55.365192,55.820641,35.617664,4690748
2008-04-24,56.703068,57.357773,55.393658,56.446877,36.017246,4647959
2008-04-25,56.589207,58.211735,56.589207,58.154800,37.107029,4249440
2008-04-28,57.969776,58.055172,56.987720,57.158512,36.471321,2587493
2008-04-29,57.329304,57.372005,56.646137,57.073116,36.416843,3444744
2008-04-30,57.514332,57.927078,56.802696,57.144279,36.462242,4497531
2008-05-01,56.987720,57.514332,56.261852,57.500099,36.689274,5237026
2008-05-02,57.742054,58.966064,57.514332,58.055172,37.043446,4082782
2008-05-05,58.040939,58.282894,57.471630,58.040939,37.034363,2660564
2008-05-06,57.613960,58.467922,57.386234,58.225964,37.152439,4038166
2008-05-07,58.339828,58.581783,57.685123,57.912846,36.952644,4354129
2008-05-08,58.354061,58.980297,57.955544,58.738342,37.479370,3502288
2008-05-09,58.396759,59.022995,57.969776,58.681412,37.443047,4409565
2008-05-12,58.724110,59.563839,58.567551,59.449978,37.933437,4157891
2008-05-13,59.421513,59.635002,58.795273,59.435745,37.924370,5730186
2008-05-14,59.079926,61.058273,59.079926,60.389336,38.532818,5319231
2008-05-15,60.104679,60.488964,59.677700,60.488964,38.596401,6108399
2008-05-16,60.602825,61.812607,60.175846,61.029808,38.941498,4390735
2008-05-19,61.172134,61.172134,60.289707,60.545895,38.632717,4645079
2008-05-20,60.360870,60.745152,59.777328,60.503197,38.605469,4701779
2008-05-21,60.716686,60.972878,58.610249,58.894901,37.579262,5446613
2008-05-22,59.037228,59.677700,58.724110,59.236488,37.797222,2908725
2008-05-23,59.065697,59.065697,57.386234,57.528564,36.707458,5534861
2008-05-27,57.500099,57.898613,56.916557,57.258141,36.534901,4695175
2008-05-28,58.026707,58.112103,57.286606,58.112103,37.079784,5676085
2008-05-29,58.809505,58.809505,57.542797,57.827450,36.898148,3615829
2008-05-30,58.112103,58.197498,57.144279,57.500099,36.689274,4452635
2008-06-02,57.372005,57.372005,56.318783,56.703068,36.180717,4648240
2008-06-03,56.873859,56.888092,55.507519,56.034130,35.753876,5007273
2008-06-04,55.763710,56.603439,55.763710,55.991432,35.726639,3716583
2008-06-05,56.389946,57.016186,56.091061,56.859627,36.280621,5994085
2008-06-06,56.276085,56.631905,55.194401,55.194401,35.218067,5581865
2008-06-09,55.194401,56.389946,55.180168,56.162224,35.835617,4974531
2008-06-10,55.649845,56.076828,54.653557,55.777943,35.590424,4823330
2008-06-11,55.706779,55.920269,54.496998,54.568161,34.818493,5620719
2008-06-12,54.952446,55.578686,54.354671,54.724724,34.918400,5591913
2008-06-13,54.952446,55.877571,54.795883,55.578686,35.463268,3754524
2008-06-16,56.076828,56.076828,54.795883,55.365192,35.327057,3530603
2008-06-17,55.109005,55.721012,55.009377,55.365192,35.327057,3779255
2008-06-18,55.180168,55.436356,54.340439,54.411602,34.718586,5465654
2008-06-19,54.340439,54.980911,54.112717,54.496998,34.773067,5286630
2008-06-20,54.155415,54.496998,53.216057,53.486477,34.128296,5747891
2008-06-23,53.828060,53.984623,53.016796,53.543407,34.164619,4281901
2008-06-24,53.927692,54.112717,51.721622,52.063206,33.220139,8068182
2008-06-25,52.162834,52.760609,52.020508,52.333630,33.392689,5867124
2008-06-26,51.636227,51.935112,49.956768,49.956768,32.244381,5956496
2008-06-27,50.013699,50.042164,49.316296,49.572487,31.996342,5297309
2008-06-30,49.544022,49.942535,48.818153,49.686348,32.069851,6142897
2008-07-01,49.458626,50.284119,49.074341,50.056396,32.308697,9029560
2008-07-02,50.070629,50.198723,48.206146,48.277309,31.160397,5737633
2008-07-03,48.590427,48.860851,47.394882,48.533497,31.325745,3516832
2008-07-07,48.832386,49.672115,48.376938,48.690060,31.426796,6441084
2008-07-08,48.761223,49.814442,48.177681,49.729046,32.097397,7124721
2008-07-09,49.885605,50.326817,48.305775,48.334240,31.197142,4643111
2008-07-10,45.900448,49.259365,45.146114,46.284733,29.874294,19527149
2008-07-11,45.886215,45.886215,44.406017,45.117653,29.121008,11461917
2008-07-14,45.715424,45.886215,44.249454,44.690670,28.845406,6564532
2008-07-15,44.420250,45.871983,43.893639,45.345375,29.267973,7788193
2008-07-16,45.487701,46.896736,44.961090,46.797108,30.204998,8503518
2008-07-17,46.825577,48.647362,46.256268,48.277309,31.160397,8745285
2008-07-18,48.746990,49.487087,48.006889,48.320007,31.187937,6173601
2008-07-21,48.618896,48.960480,47.949959,48.391171,31.233875,3166020
2008-07-22,48.291542,49.273598,48.106518,49.117039,31.702379,4470692
2008-07-23,49.230900,49.885605,48.690060,48.732758,31.454353,6665778
2008-07-24,48.647362,48.903549,47.110229,47.124462,30.416279,5241452
2008-07-25,47.209858,47.693768,46.754410,46.967903,30.315239,9378686
2008-07-28,47.266788,47.266788,45.900448,45.914680,29.635445,3995940
2008-07-29,46.014313,47.138695,46.014313,46.797108,30.204998,5781476
2008-07-30,47.466045,47.992657,47.252556,47.935726,30.939922,4919306
2008-07-31,47.608372,48.334240,47.252556,47.409115,30.600025,3750589
2008-08-01,47.579906,47.636837,46.555153,46.583618,30.067198,3948514
2008-08-04,46.626316,47.010601,45.544632,45.615795,29.442520,5031864
2008-08-05,46.128174,47.110229,45.914680,47.010601,30.342791,4855018
2008-08-06,47.266788,47.636837,46.882507,47.110229,30.407095,4441674
2008-08-07,46.768642,46.939438,45.957378,46.014313,29.699738,5326397
2008-08-08,46.042774,47.992657,45.758121,47.864563,30.893982,4920922
2008-08-11,47.821865,50.753799,47.594139,50.554543,32.630219,8645937
2008-08-12,50.084862,51.223476,50.056396,50.383747,32.519981,6276463
2008-08-13,50.312588,50.682636,49.102806,49.928303,32.226017,6793582
2008-08-14,49.743279,50.198723,49.074341,49.657883,32.051472,3784314
2008-08-15,49.814442,49.999466,49.373226,49.785976,32.134132,3831740
2008-08-18,49.928303,49.928303,49.074341,49.387459,31.876928,4083274
2008-08-19,49.102806,49.287830,48.462334,48.647362,31.399233,4036550
2008-08-20,48.746990,49.145504,47.836098,48.505032,31.307362,3770684
2008-08-21,48.206146,48.633125,47.964191,48.462334,31.279797,2976316
2008-08-22,48.846619,49.102806,48.248844,48.561962,31.344110,3064423
2008-08-25,48.633125,48.647362,47.679539,47.850330,30.884794,2540137
2008-08-26,47.907261,47.964191,47.394882,47.750702,30.820480,3000064
2008-08-27,47.907261,48.006889,47.409115,47.864563,30.893982,2826379
2008-08-28,48.220379,49.344761,47.907261,49.302063,31.821810,3515778
2008-08-29,49.259365,49.373226,48.561962,48.576199,31.353302,2930927
2008-09-02,49.259365,50.170258,48.803921,48.889317,31.555403,4171100
2008-09-03,48.932014,49.956768,48.675823,49.857140,32.180096,4330521
2008-09-04,49.785976,49.785976,47.708000,47.850330,30.884794,6110367
2008-09-05,47.622604,48.391171,47.281021,48.163448,31.086889,5718522
2008-09-08,48.917782,49.956768,48.704292,49.857140,32.180096,5491580
2008-09-09,50.013699,50.611473,49.088573,49.102806,31.693199,8553965
2008-09-10,49.529785,50.170258,48.946247,49.572487,31.996342,6544859
2008-09-11,49.003178,51.323109,49.003178,51.251945,33.080349,6826956
2008-09-12,50.810730,51.678925,50.397984,51.593529,33.300831,4977904
2008-09-15,49.814442,52.205536,49.501324,50.013699,32.281128,8240813
2008-09-16,49.800209,50.597240,48.547729,50.469147,32.575100,8929509
2008-09-17,49.757511,49.814442,47.551441,49.031643,31.647270,10037240
2008-09-18,49.757511,52.134373,49.017410,50.981522,32.905811,10025085
2008-09-19,52.874470,56.916557,51.963577,53.458012,34.504257,10398240
2008-09-22,53.230289,53.344151,50.881893,51.109615,32.988487,5685640
2008-09-23,50.967289,51.237713,48.746990,48.761223,31.472717,6304919
2008-09-24,49.472855,49.600952,48.391171,49.230900,31.775864,5124679
2008-09-25,49.387459,50.526077,48.988945,49.999466,32.271931,5736650
2008-09-26,49.074341,49.415928,47.736465,48.348473,31.583923,5452375
2008-09-29,47.437580,48.078053,43.865173,44.064430,28.785341,10288703
2008-09-30,45.430771,45.430771,44.576809,45.231514,29.547750,8559305
2008-10-01,44.861462,45.943146,44.263687,45.160351,29.501257,6135239
2008-10-02,44.334854,45.018021,43.082375,43.224701,28.236792,8803812
2008-10-03,43.794010,44.406017,42.114552,42.541534,27.790501,9015438
2008-10-06,41.673340,42.356506,39.851555,41.730270,27.260544,11100566
2008-10-07,42.228413,42.655396,40.193138,40.207371,26.265694,11876666
2008-10-08,39.182617,42.057621,38.855263,39.609596,25.875200,12027868
2008-10-09,39.880016,41.018635,36.706127,36.706127,23.978489,9044737
2008-10-10,34.941273,37.246967,33.446838,34.727783,22.686123,15774452
2008-10-13,37.090408,37.531624,35.297089,37.133106,24.257418,10878050
2008-10-14,38.954891,39.709225,35.966026,36.948082,24.136549,11236380
2008-10-15,36.236446,37.061943,31.738914,31.753147,20.742928,11733756
2008-10-16,32.649807,34.770481,31.311934,34.542755,22.565260,13451631
2008-10-17,34.571220,35.254391,33.133720,34.101543,22.277031,9787814
2008-10-20,34.528522,37.659718,34.186939,36.307610,23.718168,8057011
2008-10-21,35.638676,35.766769,33.873821,34.030380,22.230547,9039678
2008-10-22,33.347210,33.859589,30.913420,31.468494,20.556974,10612394
2008-10-23,34.770481,35.154762,32.863297,34.770481,22.714020,18683106
2008-10-24,32.735203,34.870110,32.607109,33.959217,22.184055,10960818
2008-10-27,34.855877,35.211693,32.450550,32.464783,21.207806,9589468
2008-10-28,34.016148,36.108353,32.023567,35.752537,23.355549,11322941
2008-10-29,35.382484,37.275436,34.770481,35.695606,23.318361,11127054
2008-10-30,37.488926,37.517391,35.781002,36.948082,24.136549,7706269
2008-10-31,36.691895,38.670238,36.222214,37.972836,24.805979,7723975
2008-11-03,37.873207,38.200562,36.919617,37.403530,24.434071,4825227
2008-11-04,38.214794,38.826797,37.659718,38.556377,25.187168,5944622
2008-11-05,38.229027,38.229027,36.151051,36.378777,23.764647,5888413
2008-11-06,36.293381,36.834221,34.585457,34.841644,22.760502,8292033
2008-11-07,35.183228,35.197460,33.831123,34.485825,22.528067,8942015
2008-11-10,35.126297,35.425182,33.247581,33.816891,22.091078,6711869
2008-11-11,33.475304,34.058846,32.037804,32.450550,21.198509,8849271
2008-11-12,32.066265,32.237061,30.102156,30.230249,19.748089,11547495
2008-11-13,30.600300,31.710449,29.418985,31.653519,20.677845,12513861
2008-11-14,31.411564,31.710449,29.959827,30.102156,19.664412,11441401
2008-11-17,29.845966,30.372576,29.262426,29.404753,19.208824,9712706
2008-11-18,29.746338,30.059458,28.821213,29.675175,19.385481,9720715
2008-11-19,28.806980,29.532846,27.127522,27.269848,17.814184,12853993
2008-11-20,27.312546,27.312546,23.597813,23.654743,15.452600,16554487
2008-11-21,24.935686,24.935686,23.355858,24.736427,16.159212,16830541
2008-11-24,25.718485,26.657843,24.878756,26.031605,17.005301,13247805
2008-11-25,26.928265,27.027893,25.078012,25.946207,16.949514,12566205
2008-11-26,25.476528,27.070591,25.120710,26.928265,17.591045,9593965
2008-11-28,26.828634,26.999428,26.245094,26.401653,17.247034,4553178
2008-12-01,26.657843,26.942495,25.263039,25.519226,16.670582,15173652
2008-12-02,25.732718,26.543982,25.618855,26.472816,17.293516,10154154
2008-12-03,26.045835,27.454872,25.533459,26.828634,17.525967,11333972
2008-12-04,26.045835,27.127522,25.690020,26.074303,17.033195,8833463
2008-12-05,25.675785,27.170219,24.850290,27.042126,17.665432,9168325
2008-12-08,28.081112,29.404753,27.824924,28.992004,18.939190,12844157
2008-12-09,28.323069,28.721584,27.042126,27.255615,17.804892,10591457
2008-12-10,27.625666,27.839155,26.999428,27.782225,18.148899,10489649
2008-12-11,27.796457,28.280371,27.326778,27.753759,18.130312,9232825
2008-12-12,26.800169,28.251905,26.330490,28.052647,18.325554,7889439
2008-12-15,28.351534,28.593489,27.767994,28.152275,18.390640,8307210
2008-12-16,28.636187,29.703640,28.266136,29.604012,19.338993,8559937
2008-12-17,29.177031,30.059458,28.892376,29.319357,19.153046,8212358
2008-12-18,30.173319,30.173319,28.323069,28.522326,18.632372,7058254
2008-12-19,28.764282,29.034702,28.194975,28.579256,18.669571,10352359
2008-12-22,29.134333,29.134333,27.397943,27.967251,18.269773,6033291
2008-12-23,28.351534,28.508093,27.397943,27.469107,17.944353,5027157
2008-12-24,27.682596,28.166508,27.113289,27.198685,17.767694,3198621
2008-12-26,27.696829,28.038414,27.326778,27.526037,17.981544,3865325
2008-12-29,24.024794,24.195585,21.249416,21.804493,14.560111,58097139
2008-12-30,21.961052,22.288404,21.448675,22.131845,14.778700,22939784
2008-12-31,22.331102,22.402266,21.263651,21.477140,14.341518,22763921
2009-01-02,21.605234,22.060680,20.993229,21.932587,14.645643,13251037
2009-01-05,22.103378,22.259939,21.363279,21.420210,14.303504,19384519
2009-01-06,22.359568,23.740139,21.904121,22.843479,15.253898,25420901
2009-01-07,22.444963,23.569347,22.430731,22.886177,15.282406,19847678
2009-01-08,22.530359,22.829247,22.146076,22.501896,15.025809,13863851
2009-01-09,22.843479,22.843479,22.060680,22.501896,15.025809,8729406
2009-01-12,22.558826,22.914642,22.174543,22.430731,14.978280,12035948
2009-01-13,22.473429,22.729618,21.804493,22.131845,14.778700,9644482
2009-01-14,21.804493,21.904121,21.377512,21.505606,14.360525,8885596
2009-01-15,21.534071,21.932587,20.423922,21.633699,14.446055,13711666
2009-01-16,22.003750,22.316870,21.007462,21.391745,14.284492,15147375
