"Date","Price","Open","High","Low","Vol.","Change %"
"04/06/2022","113.16","112.03","114.97","111.90","1.94M","1.14%"
"04/05/2022","111.89","111.86","112.81","111.39","1.10M","0.39%"
"04/04/2022","111.45","113.40","113.40","110.58","817.57K","-1.18%"
"04/01/2022","112.78","111.54","113.60","111.14","1.01M","1.78%"
"03/31/2022","110.81","109.34","112.14","108.55","1.23M","1.00%"
"03/30/2022","109.71","108.87","111.25","108.86","1.15M","1.51%"
"03/29/2022","108.08","110.00","110.00","104.01","2.75M","-5.08%"
"03/28/2022","113.86","116.54","116.54","112.97","1.35M","-2.86%"
"03/25/2022","117.21","114.09","117.45","114.09","2.24M","2.82%"
"03/24/2022","113.99","112.60","114.20","112.30","1.68M","1.81%"
"03/23/2022","111.96","110.79","112.29","110.45","1.26M","1.48%"
"03/22/2022","110.33","110.99","111.18","109.18","2.02M","0.23%"
"03/21/2022","110.08","106.46","110.13","106.01","2.97M","4.93%"
"03/18/2022","104.91","104.74","105.45","103.17","2.29M","-0.46%"
"03/17/2022","105.39","104.56","106.79","104.30","1.97M","1.28%"
"03/16/2022","104.06","107.86","108.24","102.96","3.06M","-3.70%"
"03/15/2022","108.06","108.61","109.49","106.07","1.47M","-0.08%"
"03/14/2022","108.15","110.16","110.50","106.44","1.63M","-1.62%"
"03/11/2022","109.93","109.64","111.16","109.14","1.37M","0.16%"
"03/10/2022","109.75","106.66","110.23","106.52","1.93M","2.11%"
"03/09/2022","107.48","107.00","108.39","105.05","1.67M","1.10%"
"03/08/2022","106.31","108.89","109.84","105.50","2.57M","-2.24%"
"03/07/2022","108.75","109.50","112.63","107.47","3.03M","0.40%"
"03/04/2022","108.32","109.05","109.05","106.74","2.08M","-0.81%"
"03/03/2022","109.21","108.75","109.83","107.54","2.11M","1.34%"
"03/02/2022","107.77","106.80","108.40","106.34","2.15M","1.79%"
"03/01/2022","105.87","104.86","107.04","103.94","2.29M","1.26%"
"02/28/2022","104.55","104.20","105.70","103.33","2.82M","-0.61%"
"02/25/2022","105.19","101.14","105.29","99.99","2.03M","3.22%"
"02/24/2022","101.91","97.86","102.27","96.89","2.24M","2.24%"
"02/23/2022","99.68","99.86","100.89","99.50","1.65M","0.55%"
"02/22/2022","99.13","98.99","100.33","97.84","975.20K","-0.17%"
"02/18/2022","99.30","99.91","100.80","98.72","1.18M","-0.70%"
"02/17/2022","100.00","101.34","101.45","99.80","1.96M","-2.69%"
"02/16/2022","102.76","101.54","103.03","101.14","1.49M","1.12%"
"02/15/2022","101.62","100.49","102.10","100.01","1.41M","0.78%"
"02/14/2022","100.83","102.00","102.05","99.87","1.80M","-0.85%"
"02/11/2022","101.69","102.03","102.40","100.28","1.54M","2.65%"
"02/10/2022","99.06","99.60","102.94","98.37","1.45M","-0.54%"
"02/09/2022","99.60","100.50","103.59","99.01","1.83M","-1.35%"
"02/08/2022","100.96","99.50","101.21","99.12","1.33M","2.06%"
"02/07/2022","98.92","98.22","99.39","97.67","666.72K","0.84%"
"02/04/2022","98.10","98.67","99.47","96.86","788.88K","-0.70%"
"02/03/2022","98.79","99.50","100.78","98.53","956.38K","-1.86%"
"02/02/2022","100.66","100.05","101.13","98.63","1.38M","0.67%"
"02/01/2022","99.99","98.86","100.06","98.20","1.65M","1.14%"
"01/31/2022","98.86","97.79","98.96","97.02","1.07M","0.68%"
"01/28/2022","98.19","96.41","98.71","96.18","913.72K","1.66%"
"01/27/2022","96.59","97.38","99.63","96.30","1.19M","0.31%"
"01/26/2022","96.29","95.00","98.24","94.91","1.06M","1.69%"
"01/25/2022","94.69","92.99","95.00","90.43","1.28M","1.07%"
"01/24/2022","93.69","91.81","94.10","89.62","1.73M","-0.68%"
"01/21/2022","94.33","93.86","95.48","92.17","1.21M","-0.45%"
"01/20/2022","94.76","96.78","97.94","94.53","1.21M","-2.07%"
"01/19/2022","96.76","98.24","98.28","96.35","814.82K","-1.36%"
"01/18/2022","98.09","97.93","98.38","96.81","733.31K","-0.63%"
"01/14/2022","98.71","98.29","99.48","97.13","733.30K","-0.07%"
"01/13/2022","98.78","99.26","99.93","98.35","583.73K","0.21%"
"01/12/2022","98.57","98.00","99.62","97.29","1.25M","0.83%"
"01/11/2022","97.76","96.16","97.77","95.37","1.16M","1.72%"
"01/10/2022","96.11","97.00","97.88","94.91","978.32K","-0.94%"
"01/07/2022","97.02","95.83","97.30","94.70","797.40K","0.94%"
"01/06/2022","96.12","94.99","96.56","93.97","1.07M","2.29%"
"01/05/2022","93.97","94.86","95.57","93.85","975.30K","-0.59%"
"01/04/2022","94.53","95.00","95.63","94.29","1.00M","0.88%"
"01/03/2022","93.71","93.52","94.33","92.61","577.82K","0.37%"
"12/31/2021","93.36","91.67","93.87","91.51","480.64K","1.41%"
"12/30/2021","92.06","92.51","93.23","91.85","411.34K","-0.16%"
"12/29/2021","92.21","91.80","92.44","91.42","482.47K","0.52%"
"12/28/2021","91.73","90.84","91.76","90.55","455.96K","0.74%"
"12/27/2021","91.06","90.27","91.29","89.56","366.76K","1.00%"
"12/23/2021","90.16","89.01","90.40","88.80","481.24K","1.30%"
"12/22/2021","89.00","88.05","89.00","87.90","938.74K","0.83%"
"12/21/2021","88.27","87.05","88.91","86.77","1.01M","2.85%"
"12/20/2021","85.82","86.80","87.37","84.12","818.44K","-2.57%"
"12/17/2021","88.08","88.25","88.81","87.14","1.07M","-0.22%"
"12/16/2021","88.27","88.65","89.29","88.00","810.00K","0.56%"
"12/15/2021","87.78","86.95","88.06","85.70","611.12K","0.80%"
"12/14/2021","87.08","87.89","88.84","87.03","729.80K","-0.89%"
"12/13/2021","87.86","86.79","88.42","86.52","962.62K","1.09%"
"12/10/2021","86.91","86.25","87.03","85.78","941.99K","1.67%"
"12/09/2021","85.48","86.89","86.89","84.86","934.90K","-1.77%"
"12/08/2021","87.02","87.73","88.74","86.95","630.15K","-0.87%"
"12/07/2021","87.78","87.43","88.65","86.63","743.33K","1.41%"
"12/06/2021","86.56","87.72","88.39","86.27","1.04M","-0.07%"
"12/03/2021","86.62","86.79","88.27","86.04","1.49M","0.66%"
"12/02/2021","86.05","85.01","87.03","84.38","1.33M","1.85%"
"12/01/2021","84.49","88.30","88.93","84.45","1.02M","-2.40%"
"11/30/2021","86.57","89.90","89.90","86.00","2.23M","-4.43%"
"11/29/2021","90.58","91.75","92.00","89.88","944.15K","0.11%"
"11/26/2021","90.48","90.84","90.94","89.39","902.38K","-2.54%"
"11/24/2021","92.84","94.23","94.41","92.60","841.56K","-1.55%"
"11/23/2021","94.30","94.06","94.83","93.55","640.86K","0.10%"
"11/22/2021","94.21","94.36","95.48","93.64","973.38K","0.11%"
"11/19/2021","94.11","95.16","96.08","93.84","878.25K","-1.99%"
"11/18/2021","96.02","95.10","96.11","94.51","848.39K","0.41%"
"11/17/2021","95.63","94.76","95.79","93.75","1.27M","-0.10%"
"11/16/2021","95.73","96.15","96.99","95.29","1.11M","-0.44%"
"11/15/2021","96.15","95.37","96.23","94.76","977.67K","1.07%"
"11/12/2021","95.13","94.00","95.32","93.50","981.60K","1.25%"
"11/11/2021","93.96","92.53","94.31","92.12","828.32K","1.80%"
"11/10/2021","92.30","92.63","93.28","91.93","1.08M","-0.64%"
"11/09/2021","92.89","92.50","93.70","91.57","769.85K","0.43%"
"11/08/2021","92.49","93.37","94.09","92.34","550.63K","-0.46%"
"11/05/2021","92.92","93.00","93.20","91.95","887.10K","0.38%"
"11/04/2021","92.57","91.70","92.81","91.54","958.84K","1.21%"
"11/03/2021","91.46","90.52","91.64","89.09","1.45M","0.36%"
"11/02/2021","91.13","91.76","91.99","90.37","910.07K","-1.07%"
"11/01/2021","92.12","93.28","94.10","91.79","1.45M","-0.56%"
"10/29/2021","92.64","92.94","93.68","91.96","1.30M","-0.29%"
"10/28/2021","92.91","91.29","92.93","90.00","2.04M","2.53%"
"10/27/2021","90.62","90.00","91.15","89.03","2.07M","3.86%"
"10/26/2021","87.25","88.82","89.12","87.05","1.05M","-1.21%"
"10/25/2021","88.32","88.59","89.19","87.74","773.22K","-0.01%"
"10/22/2021","88.33","87.60","88.61","87.45","665.48K","0.73%"
"10/21/2021","87.69","87.60","88.17","86.87","683.74K","0.13%"
"10/20/2021","87.58","86.50","88.03","86.13","996.82K","1.28%"
"10/19/2021","86.47","86.23","86.74","85.63","538.13K","0.92%"
"10/18/2021","85.68","85.12","86.12","84.79","483.21K","0.07%"
"10/15/2021","85.62","86.45","86.63","85.58","625.46K","-0.29%"
"10/14/2021","85.87","84.67","86.00","84.20","862.91K","2.15%"
"10/13/2021","84.06","84.61","84.75","83.03","844.18K","-0.49%"
"10/12/2021","84.47","84.43","85.13","84.13","619.66K","-0.55%"
"10/11/2021","84.94","85.05","85.58","84.40","689.66K","0.69%"
"10/08/2021","84.36","84.75","85.00","84.13","529.12K","-0.17%"
"10/07/2021","84.50","84.30","85.09","83.90","677.28K","0.68%"
"10/06/2021","83.93","83.42","84.33","82.06","952.65K","-0.23%"
"10/05/2021","84.12","82.94","84.21","81.77","1.43M","1.85%"
"10/04/2021","82.59","82.52","83.62","82.32","835.66K","0.08%"
"10/01/2021","82.52","81.68","83.09","80.73","952.60K","1.48%"
"09/30/2021","81.32","81.02","81.85","79.91","1.24M","0.47%"
"09/29/2021","80.94","81.25","81.89","80.53","695.43K","0.32%"
"09/28/2021","80.68","80.94","82.31","80.44","1.11M","0.42%"
"09/27/2021","80.34","79.30","80.59","78.75","922.14K","1.99%"
"09/24/2021","78.77","78.33","79.40","77.94","827.42K","0.10%"
"09/23/2021","78.69","77.72","79.60","77.51","609.69K","1.81%"
"09/22/2021","77.29","78.04","78.92","76.07","1.69M","0.23%"
"09/21/2021","77.11","77.64","77.64","75.81","759.10K","-0.01%"
"09/20/2021","77.12","78.26","78.75","76.23","925.50K","-4.29%"
"09/17/2021","80.58","81.19","81.49","79.79","1.92M","-0.63%"
"09/16/2021","81.09","81.12","81.76","80.37","1.03M","-0.05%"
"09/15/2021","81.13","77.00","81.31","76.71","1.84M","5.39%"
"09/14/2021","76.98","77.35","78.44","76.77","1.02M","-0.35%"
"09/13/2021","77.25","77.00","77.76","76.56","877.37K","1.46%"
"09/10/2021","76.14","75.64","76.92","75.61","758.87K","0.65%"
"09/09/2021","75.65","76.38","76.62","75.19","1.02M","-1.10%"
"09/08/2021","76.49","76.69","77.02","74.63","1.33M","-0.73%"
"09/07/2021","77.05","77.00","78.00","76.65","1.32M","-0.44%"
"09/03/2021","77.39","77.16","77.47","76.28","609.76K","0.26%"
"09/02/2021","77.19","76.77","78.69","76.54","1.04M","1.89%"
"09/01/2021","75.76","75.73","76.17","74.27","676.01K","0.07%"
"08/31/2021","75.71","75.90","76.22","75.39","1.08M","-0.03%"
"08/30/2021","75.73","77.45","77.45","75.63","544.60K","-1.80%"
"08/27/2021","77.12","75.30","77.32","74.77","787.02K","2.42%"
"08/26/2021","75.30","76.38","76.49","75.21","510.61K","-1.40%"
"08/25/2021","76.37","75.41","76.89","74.92","629.64K","1.10%"
"08/24/2021","75.54","74.98","76.27","74.98","679.74K","0.91%"
"08/23/2021","74.86","73.80","75.29","73.45","823.49K","1.68%"
"08/20/2021","73.62","74.27","74.63","73.15","1.28M","-1.14%"
"08/19/2021","74.47","76.09","77.02","73.83","1.10M","-3.55%"
"08/18/2021","77.21","77.84","78.65","77.13","569.41K","-2.03%"
"08/17/2021","78.81","79.02","79.79","77.86","934.02K","-0.97%"
"08/16/2021","79.58","79.03","79.65","78.52","684.39K","0.52%"
"08/13/2021","79.17","79.29","79.91","78.83","683.21K","0.10%"
"08/12/2021","79.09","79.00","79.24","78.38","602.70K","-0.19%"
"08/11/2021","79.24","79.32","79.49","77.69","780.35K","0.75%"
"08/10/2021","78.65","77.43","78.81","77.40","710.38K","1.68%"
"08/09/2021","77.35","76.35","78.16","76.10","740.17K","1.03%"
"08/06/2021","76.56","75.33","76.86","75.33","664.51K","2.13%"
"08/05/2021","74.96","75.69","75.90","74.55","703.12K","-0.43%"
"08/04/2021","75.28","76.20","76.20","74.70","959.48K","-2.54%"
"08/03/2021","77.24","76.54","77.70","74.92","1.01M","0.72%"
"08/02/2021","76.69","78.12","78.78","76.50","1.15M","-1.21%"
"07/30/2021","77.63","79.72","80.11","77.27","1.32M","-2.49%"
"07/29/2021","79.61","79.30","80.40","78.27","1.37M","1.40%"
"07/28/2021","78.51","77.60","79.05","75.64","2.77M","4.40%"
"07/27/2021","75.20","74.75","75.54","74.20","1.48M","0.64%"
"07/26/2021","74.72","75.28","76.13","74.67","1.30M","-0.29%"
"07/23/2021","74.94","74.91","75.07","74.19","1.01M","0.52%"
"07/22/2021","74.55","75.83","75.83","74.42","1.35M","-1.78%"
"07/21/2021","75.90","75.34","76.40","75.23","2.00M","1.50%"
"07/20/2021","74.78","73.91","75.20","73.52","1.29M","1.36%"
"07/19/2021","73.78","72.07","73.96","71.73","1.76M","0.26%"
"07/16/2021","73.59","76.00","76.40","73.37","1.20M","-2.79%"
"07/15/2021","75.70","75.70","76.56","75.25","757.73K","-0.32%"
"07/14/2021","75.94","76.30","77.33","75.47","975.76K","-0.52%"
"07/13/2021","76.34","77.13","77.51","76.04","959.51K","-1.53%"
"07/12/2021","77.53","76.36","77.80","75.98","1.12M","0.10%"
"07/09/2021","77.45","77.21","77.97","76.59","1.28M","1.72%"
"07/08/2021","76.14","75.89","77.06","75.03","1.03M","-2.13%"
"07/07/2021","77.80","76.82","78.16","76.53","1.76M","0.17%"
"07/06/2021","77.67","79.49","79.68","77.36","1.25M","-2.53%"
"07/02/2021","79.69","79.62","79.93","78.55","954.50K","0.34%"
"07/01/2021","79.42","78.85","80.03","78.55","1.31M","1.63%"
"06/30/2021","78.15","79.29","79.68","77.53","1.09M","-1.75%"
"06/29/2021","79.54","79.76","80.42","79.12","1.38M","0.24%"
"06/28/2021","79.35","79.68","79.68","77.80","1.17M","0.30%"
"06/25/2021","79.11","79.76","80.44","78.37","2.20M","-1.47%"
"06/24/2021","80.29","80.64","81.55","80.19","970.49K","0.38%"
"06/23/2021","79.99","79.55","80.35","79.40","1.15M","0.28%"
"06/22/2021","79.77","80.33","80.33","78.73","1.59M","-0.51%"
"06/21/2021","80.18","77.92","80.26","77.70","2.17M","3.86%"
"06/18/2021","77.20","77.16","77.92","75.89","3.74M","-1.04%"
"06/17/2021","78.01","80.16","80.32","74.81","3.32M","-3.02%"
"06/16/2021","80.44","81.38","81.38","80.01","1.47M","-1.24%"
"06/15/2021","81.45","82.53","82.78","81.06","1.53M","-1.42%"
"06/14/2021","82.62","84.21","84.49","82.17","1.60M","-2.46%"
"06/11/2021","84.70","88.19","88.34","84.55","1.46M","-3.23%"
"06/10/2021","87.53","89.19","89.33","87.49","591.24K","-1.42%"
"06/09/2021","88.79","89.43","89.70","88.29","851.84K","-1.07%"
"06/08/2021","89.75","89.37","90.04","88.65","1.20M","0.17%"
"06/07/2021","89.60","89.25","90.10","88.92","931.68K","0.55%"
"06/04/2021","89.11","89.05","89.60","88.53","817.83K","0.19%"
"06/03/2021","88.94","88.42","89.02","87.60","1.05M","0.42%"
"06/02/2021","88.57","89.76","89.76","87.78","1.23M","-0.88%"
"06/01/2021","89.36","88.10","89.48","87.85","1.34M","2.93%"
"05/28/2021","86.82","87.11","87.31","86.14","1.09M","-0.22%"
"05/27/2021","87.01","88.50","89.45","87.00","1.88M","-0.94%"
"05/26/2021","87.84","87.02","87.95","85.83","1.11M","0.94%"
"05/25/2021","87.02","86.86","87.83","86.34","1.10M","0.25%"
"05/24/2021","86.80","87.22","87.72","86.44","500.19K","-0.06%"
"05/21/2021","86.85","86.65","87.43","86.03","1.19M","1.59%"
"05/20/2021","85.49","85.96","86.32","84.40","1.53M","-0.56%"
"05/19/2021","85.97","86.57","86.69","84.84","1.04M","-2.05%"
"05/18/2021","87.77","89.61","89.89","87.76","970.09K","-1.98%"
"05/17/2021","89.54","90.28","90.49","89.28","997.89K","-1.20%"
"05/14/2021","90.63","89.88","91.00","89.75","782.47K","1.48%"
"05/13/2021","89.31","88.50","90.30","88.28","540.39K","1.08%"
"05/12/2021","88.36","90.27","91.00","87.46","1.08M","-2.66%"
"05/11/2021","90.77","88.89","91.05","88.39","963.02K","0.25%"
"05/10/2021","90.54","91.88","92.38","90.50","971.26K","-0.85%"
"05/07/2021","91.32","88.76","91.99","88.50","1.41M","2.64%"
"05/06/2021","88.97","90.00","90.38","87.52","1.03M","-1.14%"
"05/05/2021","90.00","87.50","90.00","86.79","1.36M","3.41%"
"05/04/2021","87.03","85.84","89.23","85.00","2.54M","1.40%"
"05/03/2021","85.83","85.04","86.53","84.86","1.81M","1.67%"
"04/30/2021","84.42","85.10","85.84","84.24","925.90K","-1.22%"
"04/29/2021","85.46","86.50","87.17","84.90","954.05K","-0.22%"
"04/28/2021","85.65","88.58","88.81","85.61","1.09M","-3.05%"
"04/27/2021","88.34","86.40","88.84","86.20","2.00M","2.66%"
"04/26/2021","86.05","85.34","86.49","85.10","1.35M","1.12%"
"04/23/2021","85.10","83.58","85.18","83.20","1.21M","2.10%"
"04/22/2021","83.35","82.86","83.97","82.02","1.27M","0.66%"
"04/21/2021","82.80","81.00","83.03","80.30","1.32M","1.83%"
"04/20/2021","81.31","82.70","83.35","80.45","909.65K","-2.25%"
"04/19/2021","83.18","83.35","83.89","82.29","1.19M","-0.53%"
"04/16/2021","83.62","81.00","83.72","81.00","1.45M","3.35%"
"04/15/2021","80.91","80.31","80.95","78.80","1.22M","1.10%"
"04/14/2021","80.03","78.40","80.72","78.13","974.22K","3.03%"
"04/13/2021","77.68","78.94","79.18","77.62","604.96K","-1.99%"
"04/12/2021","79.26","79.59","79.85","78.67","612.28K","-0.24%"
"04/09/2021","79.45","78.90","79.45","78.06","605.24K","1.35%"
"04/08/2021","78.39","78.53","78.72","77.20","984.75K","-0.24%"
"04/07/2021","78.58","79.44","79.86","78.30","503.51K","-0.92%"
"04/06/2021","79.31","79.11","80.12","78.35","795.56K","0.47%"
"04/05/2021","78.94","80.41","80.60","78.94","722.45K","-1.57%"
"04/01/2021","80.20","79.69","80.77","79.51","1.15M","1.17%"
"03/31/2021","79.27","80.25","80.68","79.27","1.12M","-0.68%"
"03/30/2021","79.81","77.83","80.22","77.76","1.26M","2.74%"
"03/29/2021","77.68","78.35","79.56","77.58","1.12M","-2.02%"
"03/26/2021","79.28","77.97","79.30","77.65","944.40K","2.83%"
"03/25/2021","77.10","75.00","77.48","74.42","1.57M","2.08%"
"03/24/2021","75.53","76.35","77.24","75.41","882.82K","-0.07%"
"03/23/2021","75.58","77.00","77.58","75.06","974.30K","-2.68%"
"03/22/2021","77.66","78.33","78.61","76.82","724.56K","-0.67%"
"03/19/2021","78.18","78.80","78.91","77.16","1.60M","-0.45%"
"03/18/2021","78.53","79.53","80.53","78.13","854.42K","-0.67%"
"03/17/2021","79.06","78.95","79.36","77.63","897.09K","0.10%"
"03/16/2021","78.98","79.18","79.99","78.29","851.30K","-0.33%"
"03/15/2021","79.24","80.55","80.80","78.41","863.71K","-1.91%"
"03/12/2021","80.78","81.11","82.33","80.34","1.50M","-0.83%"
"03/11/2021","81.46","80.74","81.92","78.84","1.37M","1.17%"
"03/10/2021","80.52","79.38","80.89","78.87","1.48M","1.85%"
"03/09/2021","79.06","79.05","80.08","78.12","1.07M","0.76%"
"03/08/2021","78.46","77.59","80.00","77.23","1.52M","0.95%"
"03/05/2021","77.72","77.34","78.55","74.97","1.55M","2.18%"
"03/04/2021","76.06","78.02","78.80","73.45","2.22M","-3.05%"
"03/03/2021","78.45","79.36","81.00","78.23","1.76M","-1.02%"
"03/02/2021","79.26","78.92","79.87","78.45","1.25M","0.74%"
"03/01/2021","78.68","77.62","79.01","76.90","1.94M","2.74%"
"02/26/2021","76.58","74.99","77.08","74.02","2.19M","2.49%"
"02/25/2021","74.72","76.76","77.82","74.50","1.31M","-2.66%"
"02/24/2021","76.76","77.60","78.37","76.40","1.40M","-0.84%"
"02/23/2021","77.41","78.00","78.79","75.93","1.79M","-1.00%"
"02/22/2021","78.19","76.33","78.50","75.72","2.06M","2.37%"
"02/19/2021","76.38","75.01","77.39","75.01","1.42M","2.19%"
"02/18/2021","74.74","77.11","77.34","73.99","2.14M","-4.18%"
"02/17/2021","78.00","78.71","78.92","76.83","2.18M","-1.65%"
"02/16/2021","79.31","78.00","79.45","77.17","1.91M","1.68%"
"02/12/2021","78.00","76.06","78.05","75.05","2.41M","2.35%"
"02/11/2021","76.21","74.80","76.34","74.30","1.80M","2.04%"
"02/10/2021","74.69","75.03","77.43","73.82","4.04M","-0.98%"
"02/09/2021","75.43","74.00","75.62","73.51","2.50M","1.78%"
"02/08/2021","74.11","73.31","75.05","73.11","1.58M","1.40%"
"02/05/2021","73.09","72.00","73.76","71.67","2.89M","2.11%"
"02/04/2021","71.58","70.53","71.64","70.37","1.03M","1.53%"
"02/03/2021","70.50","69.55","71.05","69.08","1.64M","1.44%"
"02/02/2021","69.50","68.16","69.78","67.63","1.36M","3.32%"
"02/01/2021","67.27","65.91","67.51","65.05","1.18M","2.80%"
"01/29/2021","65.44","66.29","66.65","64.51","955.38K","-1.82%"
"01/28/2021","66.65","64.45","67.07","64.01","1.59M","4.29%"
"01/27/2021","63.91","65.51","65.90","62.07","2.06M","-4.11%"
"01/26/2021","66.65","68.35","68.60","66.39","1.23M","-1.58%"
"01/25/2021","67.72","68.60","68.66","66.33","1.59M","-1.28%"
"01/22/2021","68.60","68.20","68.91","67.52","1.14M","-0.12%"
"01/21/2021","68.68","70.93","71.22","68.55","1.12M","-3.14%"
"01/20/2021","70.91","70.87","71.80","70.38","963.53K","0.37%"
"01/19/2021","70.65","71.00","72.35","70.33","1.52M","-0.01%"
"01/15/2021","70.66","71.80","71.99","69.75","1.15M","-2.20%"
"01/14/2021","72.25","70.45","73.49","70.43","1.61M","2.58%"
"01/13/2021","70.43","69.97","72.25","69.47","1.98M","1.06%"
"01/12/2021","69.69","70.00","70.28","69.32","753.43K","-0.04%"
"01/11/2021","69.72","69.10","70.91","69.10","1.16M","-0.68%"
"01/08/2021","70.20","69.70","70.31","68.87","1.02M","1.09%"
"01/07/2021","69.44","70.78","71.47","69.30","1.28M","-1.04%"
"01/06/2021","70.17","68.40","72.22","68.25","2.89M","4.11%"
"01/05/2021","67.40","65.64","68.11","65.64","1.38M","2.57%"
"01/04/2021","65.71","65.92","67.39","64.39","1.26M","0.20%"
"12/31/2020","65.58","65.14","65.86","64.78","846.80K","0.60%"
"12/30/2020","65.19","63.82","65.38","63.35","663.55K","2.76%"
"12/29/2020","63.44","64.02","64.29","62.84","722.40K","-1.05%"
"12/28/2020","64.11","64.65","64.99","63.85","494.61K","-0.34%"
"12/24/2020","64.33","64.38","64.60","63.78","239.72K","-0.60%"
"12/23/2020","64.72","64.55","64.92","63.61","505.77K","0.98%"
"12/22/2020","64.09","64.80","64.99","63.56","1.12M","-1.13%"
"12/21/2020","64.82","63.71","65.00","63.30","979.66K","0.68%"
"12/18/2020","64.38","64.07","64.51","63.21","2.15M","0.59%"
"12/17/2020","64.00","64.62","64.98","63.57","953.50K","-0.97%"
"12/16/2020","64.63","65.00","65.16","63.97","557.04K","-0.81%"
"12/15/2020","65.16","64.00","65.84","63.80","1.10M","2.16%"
"12/14/2020","63.78","66.53","66.64","63.71","997.78K","-3.42%"
"12/11/2020","66.04","64.21","66.71","64.21","1.88M","2.39%"
"12/10/2020","64.50","63.77","64.64","62.84","2.05M","1.57%"
"12/09/2020","63.50","62.02","63.61","61.23","2.09M","3.50%"
"12/08/2020","61.35","60.76","62.03","60.27","1.21M","0.94%"
"12/07/2020","60.78","61.54","61.66","60.31","907.74K","-1.12%"
"12/04/2020","61.47","61.04","61.78","61.00","1.08M","1.14%"
"12/03/2020","60.78","60.00","61.23","59.71","923.76K","2.48%"
"12/02/2020","59.31","59.17","59.60","58.76","670.87K","-0.27%"
"12/01/2020","59.47","59.97","60.63","58.81","1.31M","0.98%"
"11/30/2020","58.89","60.48","60.99","58.81","1.88M","-3.21%"
"11/27/2020","60.84","61.60","62.12","60.52","405.55K","-1.60%"
"11/25/2020","61.83","62.20","62.49","60.68","1.41M","-1.31%"
"11/24/2020","62.65","60.67","62.73","60.05","2.14M","4.54%"
"11/23/2020","59.93","59.29","60.45","58.84","1.23M","2.03%"
"11/20/2020","58.74","58.49","58.97","58.10","713.23K","0.36%"
"11/19/2020","58.53","58.14","58.66","57.36","1.10M","0.26%"
"11/18/2020","58.38","59.50","60.64","58.28","1.20M","-1.68%"
"11/17/2020","59.38","59.33","59.93","58.59","1.17M","-2.16%"
"11/16/2020","60.69","59.92","61.08","58.65","1.40M","2.57%"
"11/13/2020","59.17","58.27","59.53","58.18","839.01K","2.03%"
"11/12/2020","57.99","58.93","58.93","57.40","920.52K","-1.54%"
"11/11/2020","58.90","59.00","59.68","57.43","1.08M","0.15%"
"11/10/2020","58.81","57.21","58.94","56.50","1.33M","3.45%"
"11/09/2020","56.85","59.00","59.50","56.80","1.89M","-1.15%"
"11/06/2020","57.51","58.83","58.88","57.23","1.25M","-1.69%"
"11/05/2020","58.50","56.04","58.81","56.04","1.30M","4.54%"
"11/04/2020","55.96","56.26","56.70","54.00","1.60M","-0.92%"
"11/03/2020","56.48","58.36","58.66","56.12","1.46M","-2.74%"
"11/02/2020","58.07","57.43","58.50","56.88","1.58M","2.36%"
"10/30/2020","56.73","57.58","57.91","55.91","2.02M","-2.68%"
"10/29/2020","58.29","58.31","58.73","57.18","2.22M","0.40%"
"10/28/2020","58.06","58.00","60.50","57.05","4.13M","4.26%"
"10/27/2020","55.69","55.65","56.12","54.68","1.52M","0.00%"
"10/26/2020","55.69","55.60","56.06","54.91","1.14M","-0.59%"
"10/23/2020","56.02","56.92","57.87","55.83","1.41M","-0.76%"
"10/22/2020","56.45","55.38","57.45","55.25","1.68M","2.45%"
"10/21/2020","55.10","55.06","56.14","55.00","1.10M","0.13%"
"10/20/2020","55.03","55.17","55.47","54.10","1.28M","0.79%"
"10/19/2020","54.60","55.41","56.09","54.18","1.65M","0.02%"
"10/16/2020","54.59","54.24","54.90","53.87","1.53M","0.70%"
"10/15/2020","54.21","51.43","54.99","51.25","2.65M","3.95%"
"10/14/2020","52.15","50.85","52.22","50.65","1.16M","2.38%"
"10/13/2020","50.94","50.93","51.27","50.15","1.03M","-0.88%"
"10/12/2020","51.39","50.75","51.72","50.34","916.96K","1.82%"
"10/09/2020","50.47","49.50","51.21","49.38","1.59M","2.96%"
"10/08/2020","49.02","49.42","49.43","48.66","1.52M","-0.08%"
"10/07/2020","49.06","48.08","49.22","48.00","1.44M","3.07%"
"10/06/2020","47.60","47.89","48.91","47.51","1.07M","0.76%"
"10/05/2020","47.24","46.78","47.52","46.56","755.31K","1.83%"
"10/02/2020","46.39","45.04","46.48","44.82","553.55K","1.24%"
"10/01/2020","45.82","45.84","46.08","45.27","550.62K","0.26%"
"09/30/2020","45.70","45.22","46.10","45.22","889.02K","1.15%"
"09/29/2020","45.18","46.28","46.35","44.97","628.29K","-2.84%"
"09/28/2020","46.50","46.97","47.56","46.49","912.80K","0.89%"
"09/25/2020","46.09","44.44","46.20","44.41","1.57M","3.23%"
"09/24/2020","44.65","44.52","45.22","43.41","1.20M","-0.02%"
"09/23/2020","44.66","46.35","46.85","44.58","1.09M","-2.87%"
"09/22/2020","45.98","45.92","46.35","45.62","978.85K","0.55%"
"09/21/2020","45.73","46.48","46.48","45.29","1.23M","-3.95%"
"09/18/2020","47.61","47.51","49.48","47.33","4.06M","0.59%"
"09/17/2020","47.33","46.06","47.42","45.48","1.23M","1.76%"
"09/16/2020","46.51","46.43","46.86","46.19","871.41K","0.30%"
"09/15/2020","46.37","46.36","46.87","45.61","1.32M","0.26%"
